2025-05-30 19:12:02,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem5
2025-05-30 19:12:02,710 INFO  ExportHelperExtension.cs: 1136 - Found 66 in Assem5
2025-05-30 19:12:02,711 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in Assem5
2025-05-30 19:12:02,711 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-05-30 19:12:02,711 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2025-05-30 19:12:02,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4-3
2025-05-30 19:12:02,712 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-3
2025-05-30 19:12:02,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem4-3
2025-05-30 19:12:02,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from foot-2
2025-05-30 19:12:02,712 INFO  ExportHelperExtension.cs: 1136 - Found 30 in foot-2
2025-05-30 19:12:02,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in foot-2
2025-05-30 19:12:02,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4-4
2025-05-30 19:12:02,713 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-4
2025-05-30 19:12:02,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem4-4
2025-05-30 19:12:02,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem3-2
2025-05-30 19:12:02,714 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem3-2
2025-05-30 19:12:02,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Assem3-2
2025-05-30 19:12:02,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem4-1
2025-05-30 19:12:02,714 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Assem4-1
