#{"t_start": 1758004239.7373414, "env_id": "None"}
r,l,t
-40.696194,12,18138.373336
-40.698615,12,18138.48316
-40.867154,12,18138.600585
-40.950303,12,18138.711505
-40.904276,12,18138.821142
-40.732239,12,18138.946996
-40.702636,12,18139.073863
-40.824118,12,18139.208422
-40.688208,12,18139.316505
-40.751262,12,18139.426759
-40.842366,12,18139.537919
-40.781942,12,18139.638553
-40.720278,12,18139.749279
-40.807802,12,18139.843743
-40.715686,12,18139.963407
-40.652835,12,18140.084136
-40.492323,12,18140.194749
-40.259252,12,18140.305222
-40.453926,12,18140.39932
-40.546061,12,18140.499441
-40.586008,12,18140.59412
-40.467717,12,18140.704669
-40.53957,12,18140.815625
-40.429347,12,18140.921484
-40.53075,12,18141.025243
-40.645862,12,18141.134411
-40.700068,12,18141.251194
-40.634217,12,18141.354048
-40.659694,12,18141.457172
-40.670429,12,18141.557115
-41.024189,12,18141.667796
-40.983362,12,18141.787938
-40.989668,12,18141.880936
-40.669538,12,18141.990076
-40.951745,12,18142.084823
-40.879393,12,18142.20839
-41.244511,12,18142.311358
-41.616801,12,18142.407617
-40.426512,12,18142.536482
-40.783547,12,18142.657452
-40.820456,12,18142.781178
-40.377683,12,18142.871724
-40.746765,12,18142.982306
-40.729051,12,18143.067188
-40.572078,12,18143.178111
-40.585216,12,18143.274673
-40.694313,12,18143.382572
-41.473887,12,18143.48367
-41.459383,12,18143.578665
-41.243953,12,18143.688951
-41.251763,12,18143.784587
-41.271556,12,18143.869577
-41.231889,12,18143.964412
-41.1299,12,18144.075969
-40.936631,12,18144.202645
-41.201889,12,18144.303697
-40.893848,12,18144.39783
-40.761138,12,18144.477216
-40.595181,12,18144.572033
-45.771788,12,18144.672878
-40.802194,12,18144.769931
-40.724281,12,18144.866778
-40.642883,12,18144.972432
-40.162761,12,18145.058229
-40.622892,12,18145.15842
-40.578253,12,18145.247648
-40.205149,12,18145.359658
-40.271759,12,18145.44995
-45.171399,12,18145.567264
-40.073269,12,18145.68616
-40.212127,12,18145.791269
-40.398785,12,18145.911846
-40.263472,12,18146.025712
-39.979623,12,18146.13864
-40.046391,12,18146.259674
-40.090787,12,18146.377081
-40.079711,12,18146.49815
-45.233211,12,18146.619282
-40.467453,12,18146.738917
-40.297552,12,18146.850034
-40.304055,12,18146.952866
-40.508018,12,18147.045755
-45.456148,12,18147.155881
-40.622953,12,18147.257221
-40.560559,12,18147.367583
-40.764254,12,18147.49414
-45.281535,12,18147.620903
-40.723317,12,18147.722262
-40.997178,12,18147.832927
-41.060616,12,18147.928094
-40.68057,12,18148.03864
-40.759903,12,18148.134024
-40.512336,12,18148.257486
-40.469482,12,18148.374812
-40.602613,12,18148.484922
-40.379041,12,18148.600468
-40.365625,12,18148.69589
-40.392017,12,18148.790589
-40.516498,12,18148.90718
-40.431928,12,18149.011685
-40.63481,12,18149.125614
-40.754087,12,18149.224422
-40.847405,12,18149.335473
-40.913424,12,18149.435541
-40.697568,12,18149.54662
-40.85485,12,18149.656762
-41.478417,12,18149.79896
-41.60691,12,18149.915591
-40.944783,12,18150.026269
-40.467861,12,18150.136697
-40.693244,12,18150.246968
-40.841149,12,18150.364024
-40.996358,12,18150.490036
-40.954244,12,18150.624379
-40.975445,12,18150.728267
-40.864044,12,18150.845402
-40.735358,12,18150.963774
-40.234899,12,18151.08354
-45.488866,12,18151.196049
-40.79663,12,18151.315752
-40.892079,12,18151.417195
-40.786813,12,18151.517168
-40.610995,12,18151.624958
-40.870791,12,18151.749121
-40.59348,12,18151.851624
-40.620094,12,18151.9635
-40.752228,12,18152.088945
-40.70639,12,18152.189149
-40.739679,12,18152.284339
-40.6022,12,18152.394992
-40.491781,12,18152.508106
-40.323378,12,18152.637006
-40.287478,12,18152.760686
-39.973922,12,18152.874068
-40.351529,12,18152.96841
-40.578644,12,18153.095134
-40.725886,12,18153.209856
-40.532538,12,18153.305546
-40.621362,12,18153.416785
-40.643121,12,18153.520429
-40.488559,12,18153.611381
-40.705478,12,18153.728241
-40.791252,12,18153.841223
-40.789439,12,18153.955748
-40.966086,12,18154.076771
-40.912906,12,18154.187098
-40.907493,12,18154.301338
-40.834902,12,18154.424386
-40.7155,12,18154.548703
-40.711658,12,18154.664963
-40.748339,12,18154.776296
-40.772033,12,18154.880426
-40.687225,12,18155.007293
-40.598723,12,18155.117744
-40.518817,12,18155.229001
-40.593356,12,18155.344818
-40.75844,12,18155.470846
-40.810347,12,18155.565575
-40.737068,12,18155.660377
-40.610712,12,18155.776127
-40.64905,12,18155.88501
-40.886759,12,18155.981555
-40.762422,12,18156.089351
-40.810658,12,18156.198893
-40.701994,12,18156.29338
-40.679425,12,18156.401056
-40.473773,12,18156.513059
-40.674967,12,18156.621021
-40.500987,12,18156.724149
-40.58047,12,18156.823396
-40.260678,12,18156.93342
-40.412132,12,18157.049562
-40.118779,12,18157.159955
-40.089723,12,18157.270603
-40.049024,12,18157.380639
-40.34476,12,18157.481514
-40.497073,12,18157.592088
-40.396015,12,18157.71801
-40.226288,12,18157.828427
-40.422911,12,18157.928304
-40.305501,12,18158.038546
-39.906058,12,18158.148415
-39.700921,12,18158.259328
-39.713564,12,18158.377205
-51.734066,9,18158.756104
21.146049,10,18158.85762
-41.263739,12,18158.936712
-40.319961,12,18159.035317
-40.307732,12,18159.153912
-40.173634,12,18159.255111
36.623591,36,18159.554798
-40.620116,12,18159.659374
-40.395765,12,18159.766324
-40.038279,12,18159.880729
-39.854486,12,18159.99388
-39.876332,12,18160.118687
-39.956383,12,18160.228834
-40.115273,12,18160.338766
-40.047384,12,18160.448567
-40.031117,12,18160.56927
-40.057087,12,18160.690571
-40.279346,12,18160.816091
-40.205722,12,18160.941942
-39.963676,12,18161.074165
-39.751332,12,18161.199981
-39.592657,12,18161.311084
-39.525766,12,18161.421758
-39.578519,12,18161.551956
-39.940104,12,18161.678318
-40.092329,12,18161.793157
-40.164101,12,18161.919134
-40.173743,12,18162.067612
-39.900362,12,18162.179293
-40.008517,12,18162.306517
-40.150371,12,18162.417507
-39.93311,12,18162.534032
-40.071151,12,18162.659942
-39.959435,12,18162.78652
-44.759472,12,18162.897037
-39.787893,12,18163.013246
-39.884329,12,18163.154879
-40.149609,12,18163.281464
-40.183274,12,18163.407445
-40.280052,12,18163.546272
-40.37775,12,18163.665518
-40.585876,12,18163.776741
-40.539548,12,18163.886566
-40.249688,12,18164.004274
-40.141022,12,18164.130953
-40.142782,12,18164.257365
-40.301305,12,18164.401203
-40.330549,12,18164.515779
-40.724626,12,18164.642238
-40.830783,12,18164.75246
-40.753743,12,18164.878498
-40.583834,12,18165.009598
-40.568666,12,18165.119648
-40.539547,12,18165.245969
-40.627201,12,18165.356773
-40.514249,12,18165.473433
-40.584113,12,18165.593104
-40.725876,12,18165.709189
-40.931449,12,18165.841056
-40.968082,12,18165.950243
-40.669209,12,18166.07561
-40.191566,12,18166.187603
-40.241501,12,18166.339077
-40.831469,12,18166.453111
-40.814677,12,18166.579056
-40.700596,12,18166.690003
-40.746613,12,18166.816483
-40.63694,12,18166.943712
-40.748892,12,18167.043543
-40.78045,12,18167.154564
-40.854194,12,18167.264766
-41.039921,12,18167.381209
-40.868706,12,18167.491218
-40.885585,12,18167.601046
-40.750984,12,18167.744221
-40.667614,12,18167.876922
-40.599575,12,18168.003281
-40.759383,12,18168.113583
-40.808087,12,18168.23993
-40.713818,12,18168.387641
-40.506658,12,18168.513478
-40.640462,12,18168.623794
-40.586772,12,18168.750038
-40.888321,12,18168.882309
-40.906742,12,18169.00588
-40.850235,12,18169.119104
-40.961651,12,18169.234106
-40.762228,12,18169.350537
-40.922933,12,18169.467579
-40.837208,12,18169.592982
-40.75661,12,18169.712774
-40.544703,12,18169.828068
-40.358959,12,18169.954233
-40.302047,12,18170.064333
-40.52418,12,18170.190468
-40.551889,12,18170.317759
-40.582906,12,18170.431827
-40.630505,12,18170.542224
-40.511179,12,18170.65246
-40.414191,12,18170.767527
-40.36132,12,18170.879702
-40.363333,12,18171.005119
-40.356208,12,18171.116277
-40.213394,12,18171.250103
-40.166581,12,18171.376184
-40.21237,12,18171.48668
-40.371222,12,18171.598741
-40.206191,12,18171.729189
-40.163601,12,18171.854962
-40.233888,12,18171.98764
-40.351664,12,18172.107458
-40.475658,12,18172.243591
-40.43873,12,18172.3658
-40.574962,12,18172.491489
-40.328652,12,18172.617967
-40.030148,12,18172.750119
-40.016579,12,18172.892657
-40.161612,12,18173.008259
-40.402507,12,18173.114336
-40.450704,12,18173.21665
-40.474019,12,18173.327028
-40.531605,12,18173.436958
-40.345614,12,18173.531456
-40.364192,12,18173.647121
-40.555495,12,18173.75753
-40.492374,12,18173.867493
-40.343533,12,18173.977558
-40.577929,12,18174.078009
-40.540581,12,18174.187865
-40.409191,12,18174.297723
-40.399788,12,18174.407816
-40.390848,12,18174.539347
-40.182536,12,18174.649188
-45.266194,12,18174.759602
-40.392766,12,18174.870043
-40.484388,12,18174.971474
-40.601726,12,18175.082264
-40.417183,12,18175.192839
-40.460185,12,18175.319304
-40.450326,12,18175.419961
-40.430839,12,18175.545868
-40.174201,12,18175.640078
-40.218489,12,18175.750371
-40.359175,12,18175.866951
-40.252724,12,18175.988827
-40.174354,12,18176.104136
-40.075475,12,18176.230003
-40.2215,12,18176.365496
-40.266578,12,18176.491475
-40.404927,12,18176.601827
-40.457233,12,18176.713158
-40.457672,12,18176.845966
-40.461892,12,18176.955757
-40.348902,12,18177.085747
-40.42337,12,18177.229584
-40.450599,12,18177.341577
-40.626718,12,18177.468023
-40.635362,12,18177.578966
-40.615911,12,18177.705074
-40.486879,12,18177.80512
-40.570417,12,18177.963037
-40.506457,12,18178.06037
-40.676046,12,18178.168268
-40.740621,12,18178.28492
-40.5834,12,18178.395607
-40.502046,12,18178.52143
-40.842004,12,18178.663565
-40.8128,12,18178.781712
-40.76326,12,18178.876634
-40.61838,12,18179.00252
-40.557496,12,18179.12888
-40.596139,12,18179.245145
-40.50781,12,18179.356515
-40.354182,12,18179.474884
-40.416958,12,18179.590425
-40.294784,12,18179.702725
-40.282973,12,18179.814514
-40.183103,12,18179.923402
-40.268707,12,18180.050159
-40.131026,12,18180.180998
-40.440977,12,18180.311839
-40.495039,12,18180.419521
-40.411022,12,18180.555902
-40.684061,12,18180.666123
-40.891874,12,18180.788754
-40.693572,12,18180.908134
-40.749601,12,18181.02226
-40.887136,12,18181.142937
-40.879453,12,18181.268188
-40.742576,12,18181.386263
-40.879017,12,18181.521377
-40.891025,12,18181.635957
-40.824116,12,18181.761577
-40.728741,12,18181.903046
-40.897747,12,18182.028495
-41.002984,12,18182.146917
-40.606358,12,18182.254981
-40.526855,12,18182.37781
-40.583794,12,18182.488569
-40.705512,12,18182.607903
-40.709381,12,18182.733745
-40.702282,12,18182.866183
-40.824213,12,18182.975406
-40.867835,12,18183.097631
-40.383436,12,18183.227718
-40.38976,12,18183.353382
-40.311741,12,18183.475864
-40.197828,12,18183.59569
219.162864,60,18184.224249
-40.6725,12,18184.338804
-40.711503,12,18184.446626
-40.584761,12,18184.568526
-40.61537,12,18184.690627
-40.459825,12,18184.802304
-40.51417,12,18184.909274
-40.571369,12,18185.028812
-49.16946,10,18185.124944
-49.20642,10,18185.220697
-49.203072,10,18185.32937
13135.615652,1551,18200.070614
-40.109996,12,18200.177302
-40.248541,12,18200.290189
-40.355072,12,18200.381903
-40.243053,12,18200.491122
-40.232816,12,18200.607093
-40.219901,12,18200.734287
-40.34188,12,18200.849737
-40.460242,12,18200.96778
-40.434559,12,18201.077328
-40.380156,12,18201.180086
-40.48196,12,18201.274534
-40.36094,12,18201.376119
-40.013421,12,18201.471025
-40.060626,12,18201.581409
-40.063247,12,18201.679064
-40.080244,12,18201.820396
-40.187068,12,18201.940651
-40.187739,12,18202.039586
-40.176968,12,18202.155319
-40.207644,12,18202.266128
-40.337592,12,18202.380391
-40.406191,12,18202.495643
-40.404955,12,18202.589715
-40.418689,12,18202.711509
-40.435403,12,18202.832789
-40.64861,12,18202.936126
-40.82688,12,18203.05115
-40.822254,12,18203.154721
-40.929493,12,18203.262368
-40.596018,12,18203.359511
-40.210633,12,18203.481203
-40.341798,12,18203.586578
-40.472571,12,18203.707893
-40.606775,12,18203.843101
-40.208042,12,18203.93356
-40.217826,12,18204.049484
-40.299511,12,18204.15456
-40.373381,12,18204.264506
-40.255924,12,18204.373661
-40.27749,12,18204.488266
-40.17596,12,18204.608463
-40.148575,12,18204.720843
-40.160373,12,18204.83318
-40.350711,12,18204.945042
-40.299678,12,18205.065863
-40.131442,12,18205.170347
7665.319281,917,18213.24949
-40.80062,12,18213.367345
-40.674183,12,18213.460394
-40.548047,12,18213.586638
-40.606161,12,18213.692838
-40.617058,12,18213.806654
-40.455576,12,18213.908214
-40.111599,12,18214.033811
-40.164616,12,18214.137408
-40.196365,12,18214.25117
19443.252459,2397,18235.837959
-40.795259,12,18235.950556
-40.779036,12,18236.059299
-40.603994,12,18236.159357
-40.464869,12,18236.253421
-40.368479,12,18236.36416
-40.397788,12,18236.474773
-40.486513,12,18236.57912
-40.606242,12,18236.683508
-40.607211,12,18236.798101
-40.594546,12,18236.912529
-40.56199,12,18237.02309
-40.581754,12,18237.143458
-40.662184,12,18237.250497
-40.540772,12,18237.369989
51.530514,39,18237.707537
118.537778,59,18238.233507
-40.258125,12,18238.348794
-40.347192,12,18238.456585
-40.061943,12,18238.550259
-40.427705,12,18238.642564
13115.911504,1481,18252.703043
-69.156032,22,18252.943198
-40.953723,12,18253.05968
-40.296734,12,18253.157038
-40.586667,12,18253.249436
-40.605677,12,18253.358202
-40.728189,12,18253.467554
-40.751206,12,18253.562296
-40.636209,12,18253.688221
-40.540385,12,18253.801711
-40.367617,12,18253.901223
-40.299752,12,18254.025148
-40.313104,12,18254.151737
-40.237142,12,18254.277333
-39.921042,12,18254.393945
-40.064055,12,18254.501257
-40.190909,12,18254.621291
-40.27046,12,18254.726962
-40.190857,12,18254.842316
-40.26317,12,18254.953221
-40.482708,12,18255.065155
-40.740125,12,18255.172985
-40.587678,12,18255.282076
-40.267819,12,18255.385065
-40.220594,12,18255.486464
-40.207294,12,18255.612295
-40.294013,12,18255.727685
14815.379126,1675,18271.117956
-40.787025,12,18271.224835
-40.932932,12,18271.329605
-15.992883,16,18271.479808
-15.865737,16,18271.617439
-40.883722,12,18271.723181
-40.564756,12,18271.821661
-40.202187,12,18271.922121
-40.075522,12,18272.040976
-40.056119,12,18272.158261
-40.105439,12,18272.269165
-40.325087,12,18272.389965
-40.473961,12,18272.517929
-40.511005,12,18272.631682
-40.422348,12,18272.745349
-40.684796,12,18272.847223
-40.830841,12,18272.960511
-40.667112,12,18273.067902
-40.569433,12,18273.178763
-40.683595,12,18273.303525
-40.41867,12,18273.425419
-40.389475,12,18273.535676
-40.526988,12,18273.650109
-40.87076,12,18273.76823
-41.543412,12,18273.878459
-41.362944,12,18274.004284
-41.243633,12,18274.13703
-40.902943,12,18274.274647
-40.828375,12,18274.408711
-40.617872,12,18274.52108
-40.625014,12,18274.628854
-40.754009,12,18274.742977
-40.451692,12,18274.87132
-40.38612,12,18274.965755
-40.216492,12,18275.07626
-40.272049,12,18275.191684
-40.399513,12,18275.3018
-40.702766,12,18275.443558
-40.680868,12,18275.569991
-29.092014,14,18275.706308
21740.215698,2655,18299.42037
-48.964832,10,18299.507275
-48.964994,10,18299.595741
-49.286087,10,18299.687292
-48.982048,10,18299.775289
-44.953419,11,18299.870001
-44.793027,11,18299.955515
-48.865192,10,18300.052399
-48.777877,10,18300.134663
-48.811759,10,18300.22313
-48.823014,10,18300.319977
-48.898408,10,18300.418648
-48.773221,10,18300.513168
-48.799686,10,18300.627487
-48.773018,10,18300.707763
-44.991685,11,18300.80986
-40.624028,12,18300.913279
-40.445738,12,18301.026977
-40.331056,12,18301.134097
-45.098392,11,18301.23402
-40.263462,12,18301.343583
-40.517929,12,18301.4765
-40.834696,12,18301.572917
-41.033739,12,18301.696777
-41.453259,12,18301.804617
-41.397643,12,18301.930479
-40.812564,12,18302.038281
-40.354593,12,18302.161955
-39.963581,12,18302.264852
-39.410047,12,18302.366593
-39.420992,12,18302.466406
-39.485037,12,18302.593813
-39.393433,12,18302.698678
-39.479249,12,18302.809111
-40.789467,12,18302.926455
-41.543626,12,18303.034392
-41.187281,12,18303.144462
-41.650161,12,18303.254661
-40.849513,12,18303.36919
-40.458901,12,18303.474274
-40.277092,12,18303.577935
19858.601534,2371,18323.36004
-44.54256,11,18323.454895
1669.078364,206,18325.191179
-45.146442,11,18325.286263
14110.130048,1702,18339.315839
-39.919722,12,18339.442554
-40.008177,12,18339.55849
-40.214676,12,18339.684772
-40.13653,12,18339.811278
-39.935319,12,18339.922065
-39.888972,12,18340.053093
-40.065359,12,18340.148297
-40.119023,12,18340.274539
-39.873269,12,18340.385834
-51.49452,9,18340.737751
-115.194201,7,18340.819795
-66.288827,9,18340.885803
-39.818102,12,18340.981177
-39.832511,12,18341.064828
-39.971421,12,18341.175845
-40.289517,12,18341.286376
-40.512031,12,18341.38105
-40.417164,12,18341.496504
-40.309407,12,18341.591738
-40.25228,12,18341.686953
-40.263912,12,18341.797839
-40.278469,12,18341.912749
-40.20928,12,18342.023396
-40.264404,12,18342.118254
-40.163638,12,18342.213107
-40.136869,12,18342.296431
-40.17416,12,18342.407457
-40.134925,12,18342.518597
-39.904752,12,18342.629646
-39.792903,12,18342.729081
-39.816563,12,18342.82373
-39.941682,12,18342.935219
-39.995886,12,18343.029624
-39.941714,12,18343.144759
-39.913586,12,18343.239308
-39.923439,12,18343.351282
-39.995064,12,18343.462805
-40.088376,12,18343.578632
-40.135398,12,18343.689328
-40.050638,12,18343.800064
-39.975303,12,18343.910589
-39.890685,12,18344.027894
-39.941905,12,18344.138919
-39.968669,12,18344.23348
-39.956489,12,18344.328039
-39.95798,12,18344.427165
-39.934637,12,18344.537403
-39.961664,12,18344.632352
-39.841382,12,18344.72767
-39.6211,12,18344.843198
-39.79636,12,18344.938505
-39.866706,12,18345.049201
-39.855953,12,18345.1451
-39.904563,12,18345.260291
-39.933417,12,18345.370904
-40.025331,12,18345.465735
-40.158257,12,18345.560749
-40.092082,12,18345.675949
-40.366682,12,18345.770751
-40.458089,12,18345.865919
-40.552747,12,18345.976404
-40.609493,12,18346.059916
-40.698991,12,18346.170516
-40.250702,12,18346.26566
-40.293626,12,18346.360654
-40.006539,12,18346.460321
-39.926361,12,18346.571426
-40.009199,12,18346.682373
-40.065741,12,18346.809511
-40.227361,12,18346.925006
-40.351709,12,18347.036064
-40.173657,12,18347.146466
-40.201956,12,18347.242051
-40.297998,12,18347.35785
-40.200471,12,18347.46893
-40.121974,12,18347.595755
-40.036477,12,18347.706152
-40.075086,12,18347.821679
-40.140496,12,18347.932358
-40.076767,12,18348.043329
-39.94899,12,18348.138324
-39.882222,12,18348.23775
-39.853507,12,18348.333086
-39.807511,12,18348.427783
-39.751571,12,18348.522664
-39.521076,12,18348.63822
-44.350624,12,18348.732606
-44.40199,12,18348.843803
