#{"t_start": 1768398537.5001783, "env_id": "None"}
r,l,t
268.477178,130,12167.307046
2063.042154,314,12170.528932
437.4831,123,12171.785591
511.839058,124,12173.053623
537.448197,108,12174.143933
764.515093,141,12175.602489
2663.823215,369,12179.371048
2378.037936,307,12182.457796
2503.102401,364,12186.11706
863.628761,145,12187.568538
2577.297867,314,12190.723526
2393.382734,324,12194.016437
2262.876227,294,12196.968963
2282.686541,383,12200.857052
2441.261213,294,12203.867139
2364.500293,285,12206.736488
2342.286886,284,12209.607652
2494.716272,299,12212.619781
2431.550313,342,12216.048601
2460.177979,303,12219.099922
2205.981507,317,12222.27699
526.336591,360,12225.929431
2357.773502,384,12229.785651
2472.89607,335,12233.150311
2501.752257,333,12237.179166
2187.274167,309,12240.944424
2219.568755,310,12244.978262
2524.957301,366,12249.660121
2430.820016,337,12253.881124
1659.233749,212,12260.243186
2452.043837,405,12265.246363
77.134739,462,12271.102325
2651.516212,383,12276.13611
2445.396729,286,12279.751938
2129.380692,298,12283.623301
2584.619664,361,12288.440505
2256.427143,314,12292.415622
2481.802118,296,12296.123825
2458.746032,315,12300.000767
2264.941832,339,12304.421426
2477.204563,331,12308.643317
2538.168332,339,12312.90199
2407.442946,356,12317.595068
2597.589648,304,12321.406498
2404.772519,325,12325.145221
2399.657601,283,12327.998214
2416.063185,289,12330.917557
2561.422183,302,12333.998991
2584.28863,387,12337.907885
2382.997551,356,12341.495944
2582.269378,309,12344.627342
2196.464289,325,12347.894635
2529.223952,309,12351.005764
2344.740847,430,12355.827029
2412.560601,284,12359.58011
2364.894207,331,12363.767334
2529.969992,336,12368.031641
2459.355214,311,12372.181235
2525.353405,300,12375.905069
2157.112801,312,12379.829638
102.5762,22,12383.425738
296.758376,80,12384.43829
-296.444176,161,12386.564613
2192.575863,417,12391.966715
2286.355646,306,12395.798678
2546.369889,353,12400.484409
2216.072455,335,12404.77937
2468.294955,293,12408.521173
2558.358746,317,12412.6969
606.911315,97,12413.962654
2601.562261,361,12418.716252
2316.052145,331,12422.874241
1952.941766,389,12427.797164
587.173117,126,12429.446615
2323.301105,308,12433.399663
2422.176937,329,12437.403259
2355.655964,304,12441.290176
2573.349254,310,12444.992306
2379.910552,279,12447.800235
2437.150825,304,12450.836422
2459.252084,319,12454.114423
2452.334939,292,12457.054528
2157.977099,286,12459.927307
2379.780139,294,12463.011954
2637.38688,328,12466.461699
2227.466596,329,12469.914611
2405.514509,310,12473.145779
2270.635805,328,12476.456553
628.888333,137,12477.818736
2193.05947,304,12480.867198
2302.581133,273,12483.704617
1998.789747,357,12487.397514
1915.396745,323,12490.759628
2521.112092,291,12493.806603
2529.869682,302,12496.910522
672.351264,127,12501.031721
90.028284,54,12501.603371
145.085267,59,12502.216813
154.810205,93,12503.166689
2563.389989,341,12506.606241
2491.160871,323,12509.85938
2412.726199,277,12512.664833
2500.522705,323,12515.970088
2547.125944,405,12520.157047
2475.691935,311,12523.307046
135.650006,127,12524.591931
452.819793,109,12525.720306
2466.060445,280,12528.633147
2485.650026,295,12531.645749
2307.520324,336,12535.059883
2630.116726,338,12538.51311
2400.867115,294,12541.465554
558.551879,173,12543.213403
2259.059668,316,12546.438341
2426.333008,318,12549.66199
2659.868179,333,12553.027879
2519.7932,309,12556.213954
2483.932588,300,12559.280633
2324.635009,309,12562.510671
744.214688,130,12563.866004
2215.257646,358,12567.521183
2220.600071,296,12570.505431
2416.082628,308,12573.649662
2330.087828,314,12576.839922
2562.896233,344,12580.277417
2334.064424,285,12583.144774
2294.159339,284,12586.010868
1903.509367,348,12589.540835
2542.058947,335,12592.947225
2497.05489,299,12596.473702
2549.851241,319,12600.400454
2556.999196,302,12604.307015
402.211889,55,12609.367251
93.1104,69,12610.216288
2295.706548,332,12614.482851
2497.838507,343,12618.973806
158.761821,56,12619.659803
2505.245481,380,12624.344775
2542.932779,335,12628.411335
2423.293852,324,12632.631419
2240.403911,299,12636.554774
2597.76359,334,12640.723355
2552.633008,308,12644.77266
2307.24497,306,12648.795253
2481.642031,314,12652.722019
2572.069489,327,12656.73848
2458.37652,319,12660.746721
2292.376186,324,12665.013151
2440.236968,299,12668.802477
2324.254178,306,12672.66906
2171.872376,303,12676.656455
2423.480332,313,12680.588175
2452.841667,324,12684.405717
2409.972881,299,12687.388021
2470.202412,294,12690.346907
2418.380751,275,12693.110233
2398.296029,321,12696.360145
2480.686242,292,12699.289388
2488.523417,356,12702.893571
2465.249796,336,12706.259361
2552.21549,352,12709.852101
2167.70339,324,12713.181251
2489.280951,340,12717.473722
2393.593264,312,12721.556309
2375.887735,311,12725.388912
2146.0291,303,12733.065149
39.728453,30,12733.424237
1843.618305,338,12737.597649
2458.698346,390,12742.683019
2664.880787,358,12747.365638
2231.183133,319,12751.502766
2470.338878,306,12755.320518
2267.746225,305,12759.391278
2179.847384,342,12763.80233
2389.694589,313,12767.818194
2488.431963,407,12773.203341
2495.286914,287,12776.949991
2471.05448,286,12780.657715
2531.234663,334,12784.779301
2522.756233,293,12788.592576
2296.239866,316,12792.636947
2341.126056,339,12796.592313
2349.031707,314,12800.618741
2444.729019,315,12804.517439
2365.362021,328,12807.813021
2073.091857,340,12811.238297
2506.753927,317,12814.446806
2516.788702,310,12817.598359
2241.397109,311,12820.767379
2236.519761,323,12824.042427
2452.200961,300,12827.122769
2509.435677,297,12830.146587
2467.587896,295,12833.104188
2157.815507,293,12836.045359
2494.868812,319,12839.300038
2311.323678,307,12842.499581
2280.907517,272,12845.270755
2522.989064,364,12848.980434
-9.564543,2,12852.246756
43.809627,39,12852.698436
2453.900078,389,12856.726689
2325.500225,485,12861.756266
2342.243667,308,12864.931407
2515.248529,378,12868.796748
508.421773,142,12870.237112
2448.608211,329,12873.593937
2530.382262,353,12877.263111
2315.190857,314,12880.464178
2472.830115,331,12883.828338
2287.442073,296,12886.806983
794.658355,149,12888.286377
2199.934382,315,12891.404898
2283.171726,286,12894.256953
2617.713828,354,12897.77948
2538.101282,290,12900.753175
2458.840309,309,12903.861553
2387.868376,325,12907.112126
2536.86712,307,12910.267469
2207.979999,293,12913.307129
2431.170108,302,12916.431075
2135.206392,304,12919.564448
2397.88799,298,12922.587871
2532.79503,313,12925.765165
2633.943929,338,12929.17428
2506.507344,363,12932.77184
2219.551074,348,12936.217852
2336.214089,303,12939.217172
2473.424983,294,12942.115147
2492.832709,290,12944.95053
2352.667861,299,12947.895733
2434.657016,335,12951.206377
781.175161,148,12952.659978
333.602039,73,12957.118594
75.200703,86,12958.205915
2397.020318,369,12963.058547
358.37245,116,12964.612913
2548.140483,341,12968.954364
2299.233063,311,12972.903077
2293.723038,350,12977.573895
514.456067,123,12979.096546
2285.311491,288,12982.6533
2225.730153,302,12986.437293
2328.247316,311,12990.340108
2500.592761,307,12994.425628
2298.356838,338,12998.7209
2207.742616,316,13002.704277
2540.081068,301,13006.685489
2481.983424,298,13010.455014
2330.19563,316,13014.333072
2652.886517,488,13020.39431
2531.370625,342,13024.894169
715.933038,146,13026.75421
2358.770852,311,13030.602738
2358.099885,273,13034.126248
2476.721247,346,13038.639884
2508.540789,306,13042.338393
2251.597298,341,13046.014066
2442.955376,315,13049.195562
2231.331931,319,13052.419078
2320.380545,321,13055.6484
2550.279993,329,13058.943564
2218.646227,338,13062.341168
2238.838138,324,13065.587059
2297.7251,340,13068.972314
2500.301307,293,13071.910018
2504.605099,352,13075.930293
282.877237,43,13079.260408
-35.986901,201,13081.792592
2538.743361,305,13085.641608
2456.862983,296,13089.580729
2213.194039,303,13093.432581
2378.804868,315,13097.365239
2858.254674,449,13103.278104
2510.821692,315,13107.430014
2355.342227,367,13112.148284
2469.131363,307,13116.006966
1615.541977,244,13119.246042
2287.296781,319,13123.313683
2421.144648,289,13126.92227
2211.583821,312,13131.013149
2515.962452,345,13135.545866
2291.78473,350,13140.169265
212.474093,44,13140.680781
348.692064,90,13141.791312
2537.909945,308,13145.434199
2436.75151,326,13149.659472
2553.226627,317,13153.55235
2285.130305,363,13157.973969
2399.841099,326,13162.214209
2485.087345,307,13165.64935
2317.661893,363,13169.32579
2301.957805,336,13172.752803
2442.26491,296,13175.794369
2395.441096,328,13179.153476
2421.526298,306,13182.261152
2388.47464,327,13185.588828
219.897073,66,13186.25529
2408.118915,348,13189.794094
2356.431308,277,13192.571196
2509.244839,298,13195.56706
